更新时间,#genre#
20240724-00-05-51,url


RespoTime,whitelist,#genre#
378.45ms,CCTV5+体育赛事,http://124.205.11.246:91/live/CCTV5+hd-8M/live.m3u8
378.69ms,CCTV5,http://61.136.67.238:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
378.71ms,海来阿木《浪子心》DJ沈念版,https://vd3.bdstatic.com/mda-mgr9s5pv0jeqbcm8/1080p/cae_h264/1627298307874491239/mda-mgr9s5pv0jeqbcm8.mp4
379.34ms,耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
379.39ms,CCTV14,http://123.138.216.44:9902/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
379.69ms,深圳卫视,http://58.19.38.162:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
379.97ms,CCTV-17 HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.151:8144
380.01ms,航拍中国第三季,http://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/18a8a559464448dbaf60d33913e09aea/1200.m3u8
380.03ms,湖北卫视,http://58.19.38.162:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
380.22ms,山东卫视,http://36.32.174.67:60080/newlive/live/hls/42/live.m3u8
380.30ms,CCTV7,http://183.94.1.118:8801/tsfile/live/0007_1.m3u8
380.30ms,CCTV15,http://124.205.11.246:91/live/CCTV15hd-8M/live.m3u8
380.33ms,CCTV2,http://119.39.97.2:9002/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
380.42ms,青海卫视,http://119.39.97.2:9002/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
380.53ms,云南卫视,http://61.136.67.238:50085/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
380.70ms,河南卫视,http://183.94.1.118:8801/tsfile/live/1006_1.m3u8
380.92ms,黑龙江卫视,http://124.205.11.246:91/live/HLJWShd-8M/live.m3u8
380.99ms,明珠台,http://nz171l122.bb60246.ctm.net:8892/bysid/2.m3u8
381.16ms,内蒙古卫视,http://118.144.105.55:91/live/NMGWS-1500k/live.m3u8
381.42ms,西藏卫视,http://119.39.97.2:9002/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
381.63ms,CCTV6电影,http://124.205.11.246:91/live/CCTV6hd-8M/live.m3u8
381.90ms,CCTV14,http://119.39.97.2:9002/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
382.47ms,西藏卫视,http://124.205.11.246:91/live/XZWS-1500k/live.m3u8
382.52ms,CCTV10,http://123.138.216.44:9902/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
382.55ms,CCTV1,http://119.39.97.2:9002/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
382.61ms,北京卫视,http://124.205.11.246:91/live/BJWShd-8M/live.m3u8
382.74ms,CCTV1,http://27.40.16.70:8114/GD_CUCC/G_CCTV-1-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKkjJ6yQpJZ9CGFM9sHS3VdiLvaf2eXKnEWpoNjJ53rwe&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715183611097&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e65f76ef0fc78&FvSeid=77fd5578ee7feea2&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4276&Fsv_chan_hls_se_idx=60&Fsv_TBt=8466552&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-1-CQ&Fsv_CMSID=GD_CUCC
382.83ms,四川卫视,http://123.138.216.44:9902/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
383.10ms,耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
383.13ms,RTHK32,http://php.jdshipin.com:8880/smt.php?id=rhk32_twn
383.13ms,春晚09,https://txmov2.a.kwimgs.com/bs3/video-hls/5214042558858339330_hlshd15.m3u8
383.39ms,耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
383.54ms,CCTV2,https://epg.pw/stream/e9ce2600ddd9798bc799287e8e331bbb84716754f777900fa8c20b9d7b376965.m3u8
383.60ms,光明DJ4K,https://vd4.bdstatic.com/mda-ma7y4ug97hcdf710/v1-cae/1080p/mda-ma7y4ug97hcdf710.mp4
383.62ms,CCTV电视指南,http://60.10.225.157:555/rtp/239.253.93.249:6427
383.64ms,河北卫视,http://124.205.11.246:91/live/HeBWShd-8M/live.m3u8
383.65ms,CCTV15,http://58.19.38.162:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
383.96ms,三沙卫视,http://qnap.yjnhome.com:4000/rtp/239.3.1.155:4120
384.13ms,CCTV5,https://epg.pw/stream/c0158e20690209bcd35d35066bc9477d02d6a201a2dfd28cd7dc2261393e8724.m3u8
384.98ms,山西卫视,http://124.205.11.246:91/live/SXWS1-1500k/live.m3u8
385.11ms,北京卫视,http://36.32.174.67:60080/newlive/live/hls/25/live.m3u8
385.19ms,北京文艺,http://124.205.11.246:91/live/BTVWYhd-5M/live.m3u8
385.19ms,河南卫视,http://124.205.11.246:91/live/HeNWS-1500k/live.m3u8
385.30ms,CCTV12,https://epg.pw/stream/51337667e5647403507b5d7923c277b8154168e635f0401f2a4221c4d2ef9861.m3u8
385.35ms,CCTV5,https://epg.pw/stream/bccb02eb83b5bcd2d2b5808a1dfcd4a7e8c48c763f312015db7a591d8be22284.m3u8
385.38ms,重庆卫视,http://119.39.97.2:9002/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
385.73ms,辽宁卫视,http://183.94.1.118:8801/tsfile/live/0121_1.m3u8
385.80ms,CCTV8,http://183.94.1.118:8801/tsfile/live/0008_1.m3u8
385.81ms,江苏卫视,http://124.205.11.246:91/live/JSWShd-8M/live.m3u8
385.83ms,CCTV15,https://epg.pw/stream/cb3c72e7254e40411c7136bafb32bd8e1b6f4739c265c52851cff323a6a22b77.m3u8
385.83ms,CCTV8电视剧,http://124.205.11.246:91/live/CCTV8hd-8M/live.m3u8
385.92ms,吉林卫视,http://119.39.97.2:9002/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
386.28ms,湖北卫视,http://119.39.97.2:9002/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
386.35ms,CCTV5,http://58.248.112.230:8114/GD.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBSH%2Fdcga0ub9HyjSFJq4wMsikb7ADOVlWhn49oiB6V%2FG&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.19&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4219&gAppVersionName=4.2.19&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1714141993662&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=0&gCityCode=DEFAULT&verType=0&Fsv_Tgid=515e9d32fa20cc6a&FvSeid=88fe5578aeee6593&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=18135&Fsv_chan_hls_se_idx=58&Fsv_TBt=8468304&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-5-CQ&Fsv_CMSID=GD_CUCC
386.36ms,CCTV1,http://123.138.216.44:9902/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
386.50ms,CCTV15,http://119.39.97.2:9002/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
386.53ms,安徽综艺体育频道,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
386.78ms,CCTV5+,https://epg.pw/stream/c93ef4490202709af03614963e04521ff92cb925e19a0d5c8ec54d094129e4b2.m3u8
386.83ms,CCTV4,https://epg.pw/stream/ca5346f18ce923cf5e25455d32f17fe7f11edd5cc6d2d650a087760a83f8c4ce.m3u8
386.88ms,重庆交通广播 FM95.50*0][0*0],http://live.xmcdn.com/live/130/64.m3u8
386.90ms,CCTV11,http://36.249.151.138:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
387.03ms,耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
387.21ms,CCTV4,https://epg.pw/stream/ef9b087371bda4714a5baf1f17f93e9dc7cfd2890eab472f3058709c17b3315f.m3u8
387.39ms,山东卫视,http://119.39.97.2:9002/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
387.41ms,四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8
387.42ms,河南卫视,http://123.138.216.44:9902/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
387.70ms,CCTV5+,https://epg.pw/stream/602038ea2476412b588d91c07f08f0d9ce0c843c0f6fdee9ae3bbc27167333b7.m3u8
387.76ms,CCTV8,http://36.32.174.67:60080/newlive/live/hls/11/live.m3u8
387.89ms,经典老歌DJ舞曲七首,https://vd2.bdstatic.com/mda-mhwbtsnrmm6v6x5r/sc/cae_h264/1630403250895754314/mda-mhwbtsnrmm6v6x5r.mp4
388.08ms,东方卫视,http://27.40.16.70:8114/GD_CUCC/G_DONGFANG-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKvFI8ayEeoekFD8P08%2F7EXHQHvoSr2x4xkdtxQfHt6cg&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715178761860&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e4014f3eb28dc&FvSeid=77fd5578ee342bde&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4254&Fsv_chan_hls_se_idx=49&Fsv_TBt=8467904&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_DONGFANG-CQ&Fsv_CMSID=GD_CUCC
388.13ms,天津卫视,http://36.249.151.138:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
388.68ms,安徽卫视,http://124.205.11.246:91/live/AHWShd-8M/live.m3u8
388.73ms,山东卫视,http://119.39.97.2:9002/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
388.76ms,CCTV1,http://124.205.11.246:91/live/CCTV1hd-8M/live.m3u8
388.94ms,河南卫视,http://36.32.174.67:60080/newlive/live/hls/35/live.m3u8
388.99ms,宁夏卫视,http://124.205.11.246:91/live/NXWS-1500k/live.m3u8
389.04ms,美食星球,http://se.xvvx.eu.org/ublive.php?id=1360
389.31ms,江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8
389.53ms,海南卫视,http://36.249.151.138:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
389.54ms,广东少儿,http://183.236.32.24:9901/hls/1046/index.m3u8
389.69ms,CCTV4,https://epg.pw/stream/e64ded084c3147592f7f8a72ff9c597ff8277c6c45d9854d8b8a0a01bc053c21.m3u8
389.81ms,CCTV1,http://27.40.16.70:8114/GD.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKkjJ6yQpJZ9CGFM9sHS3VdiLvaf2eXKnEWpoNjJ53rwe&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715183611097&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e65f76ef0fc78&FvSeid=77fd5578ee7feea2&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4276&Fsv_chan_hls_se_idx=60&Fsv_TBt=8466552&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_CCTV-1-CQ&Fsv_CMSID=GD_CUCC
389.99ms,陕西卫视,http://119.39.97.2:9002/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
390.16ms,CCTV14,https://epg.pw/stream/5d7dfa5ebfe90c78b537cdc5dd77be50a3ed19ffe163aa50de5f4d79dd2ab3db.m3u8
390.17ms,湖南卫视,http://110.7.129.244:8096/tsfile/live/0128_1.m3u8
390.39ms,广东公共,http://183.236.32.24:9901/hls/1038/index.m3u8
390.42ms,上海卫视,http://119.39.97.2:9002/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0
390.89ms,深圳卫视,http://124.205.11.246:91/live/SZWShd-8M/live.m3u8
390.93ms,CCTV15,http://36.32.174.67:60080/newlive/live/hls/18/live.m3u8
391.15ms,1997年中央电视台春节联欢晚会,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
391.34ms,耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
391.47ms,CCTV5,http://119.39.97.2:9002/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
391.49ms,耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
391.50ms,陕西卫视,http://124.205.11.246:91/live/SXWS3-1500k/live.m3u8
391.59ms,陕西卫视,http://123.189.36.4:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
391.62ms,湖北卫视,http://36.32.174.67:60080/newlive/live/hls/28/live.m3u8
391.95ms,东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8
391.96ms,CCTV9,http://119.39.97.2:9002/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
392.15ms,CCTV4,https://epg.pw/stream/8c32143b329bd470ea3521c3eaaa65c1f28e7c6ec240a87a34f0ba25164a70fe.m3u8
392.19ms,CCTV11,https://epg.pw/stream/6ba4b8f02bff74ce5171e23abaeba2663203fa82ab49744698d429566f706afe.m3u8
392.28ms,CCTV13,https://epg.pw/stream/35b1968ac8f696e98cdd72b2e403b67f7bae0ae393ee693f278a245625e4ce9f.m3u8
392.39ms,CCTV5+,http://123.138.216.44:9902/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
392.41ms,军中绿花,https://vd4.bdstatic.com/mda-mm2i12yuzh2nt7um/sc/cae_h264_delogo/1642489258635777773/mda-mm2i12yuzh2nt7um.mp4
392.43ms,安徽卫视,http://36.32.174.67:60080/newlive/live/hls/19/live.m3u8
392.44ms,CCTV3,https://epg.pw/stream/bedd90f2589f214ccca54c6183c14974714e2a66a0492dc8f71126cdd5a2105f.m3u8
392.49ms,CCTV11,http://36.32.174.67:60080/newlive/live/hls/14/live.m3u8
392.75ms,四川卫视,http://36.249.151.138:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
392.92ms,云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8
392.95ms,耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
392.96ms,CCTV8,https://epg.pw/stream/ccb93081983a1c7c04ff1adac79707d0d79c08d0e69d216ac9ba1d21144844cd.m3u8
392.97ms,浙江卫视,http://36.249.151.138:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
393.03ms,明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
393.09ms,CCTV13,https://epg.pw/stream/864260dae46a78acb1e8ed369525d1c3b8bc16aa69c8789aea0bccf831b6ac40.m3u8
393.12ms,北京财经,http://124.205.11.246:91/live/BTVCJhd-5M/live.m3u8
393.21ms,CCTV13,http://124.205.11.246:91/live/CCTV13hd-8M/live.m3u8
393.24ms,孙艺琪《寂寞的人别听伤感情歌》,https://vd2.bdstatic.com/mda-mdscsws7443npwa8/1080p/cae_h264/1619516504/mda-mdscsws7443npwa8.mp4#
393.36ms,湖南经视,http://119.39.97.2:9002/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
393.47ms,宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
393.49ms,湖南卫视,http://119.39.97.2:9002/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
393.78ms,北京卫视,http://120.224.178.16:9901/tsfile/live/0126_1.m3u8
393.81ms,CGTN 俄语HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.220:4220
393.96ms,黑龙江卫视,http://123.138.216.44:9902/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
394.04ms,北京淘剧场,http://218.241.192.50:8808/udp/239.3.1.95:8001
394.04ms,J2,http://php.jdshipin.com:8880/smt.php?id=j2_twn
394.48ms,青海卫视,http://119.39.97.2:9002/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
394.79ms,东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8
394.98ms,江苏卫视HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.135:8028
395.20ms,天津卫视,http://cdn.jdshipin.com:8880/ysp.php?id=tjws
395.22ms,CCTV9,https://epg.pw/stream/dffb0bf94d817668a2a1e69554f375454d60d8c5a13cca40472edf682b38ecbd.m3u8
395.24ms,凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
395.26ms,陕西卫视,http://118.144.105.55:91/live/SXWS3-1500k/live.m3u8
395.34ms,湖北卫视HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.138:8044
395.35ms,北京淘电影,http://218.241.192.50:8808/udp/239.3.1.250:8001
395.38ms,经典电影,http://qnap.yjnhome.com:4000/rtp/239.3.1.195:9024
395.43ms,新疆卫视,http://qnap.yjnhome.com:4000/rtp/239.3.1.48:8160
395.44ms,CCTV10,https://epg.pw/stream/401de7367171f8520986809ac44477892e5b1a44b6b1be3a26f7abd3ee06543f.m3u8
395.50ms,CCTV12,https://epg.pw/stream/61ec8e0d4e9bc58f9bcf51be1930765b2a6a982ecd21f383dc33cb85d1422a72.m3u8
395.51ms,厦门卫视,http://123.189.36.4:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
395.53ms,CETV1HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.57:8152
395.68ms,墨宝,http://qnap.yjnhome.com:4000/rtp/239.3.1.83:4120
395.90ms,CCTV12,http://58.19.38.162:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
396.00ms,北京卫视,http://118.144.105.55:91/live/BJWShd-5M/live.m3u8
396.08ms,运城二套公共频道,http://live.0359tv.com/lsdream/t667aTY/live.m3u8
396.08ms,CCTV-14 HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.65:8132
396.24ms,CCTV13,http://123.138.216.44:9902/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
396.29ms,CCTV12,https://epg.pw/stream/c99788db623352c3037b4420e8be2def471002262ad20a2699a96248a6f3835b.m3u8
396.33ms,贵州卫视,http://119.39.97.2:9002/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
396.34ms,新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8
396.34ms,新疆卫视,http://124.205.11.246:91/live/XJWS-1500k/live.m3u8
396.54ms,深圳卫视,http://119.39.97.2:9002/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
396.61ms,广西卫视,http://119.39.97.2:9002/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
396.63ms,房山电视台,http://qnap.yjnhome.com:4000/rtp/239.3.1.96:8001
396.66ms,北京卫视HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.241:8000
396.66ms,CCTV7,http://119.39.97.2:9002/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
396.71ms,少儿动画,http://qnap.yjnhome.com:4000/rtp/239.3.1.199:9000
396.72ms,海南卫视,http://qnap.yjnhome.com:4000/rtp/239.3.1.45:8304
396.82ms,陕西卫视,http://qnap.yjnhome.com:4000/rtp/239.3.1.41:8140
396.91ms,CCTV-13 HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.124:8128
396.95ms,CCTV16,http://qnap.yjnhome.com:4000/rtp/239.3.1.183:8001
397.02ms,CCTV15,https://epg.pw/stream/b2b98617f94df23cf609a6968e6f1b88fa99e9a76c19688a3efeb4dfbd4234d9.m3u8
397.03ms,CCTV4,http://qnap.yjnhome.com:4000/rtp/239.3.1.213:4220
397.28ms,CCTV12,https://epg.pw/stream/582d8a9690ce72b7c6c321c1963f47ac34af5a23135782a4d39e2aa5676f8b02.m3u8
397.33ms,北京青年HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.118:8000
397.37ms,CCTV9,http://qnap.yjnhome.com:4000/rtp/239.3.1.62:8112
397.40ms,CCTV8,http://qnap.yjnhome.com:4000/rtp/239.3.1.175:8001
397.64ms,北京冬奥纪实HDR,http://qnap.yjnhome.com:4000/rtp/239.3.1.120:8000
397.70ms,CCTV12,http://36.32.174.67:60080/newlive/live/hls/15/live.m3u8
397.75ms,探索频道,http://se.xvvx.eu.org/ublive.php?id=1035
397.85ms,早教,http://qnap.yjnhome.com:4000/rtp/239.3.1.79:4120
397.91ms,CCTV14,http://qnap.yjnhome.com:4000/rtp/239.3.1.65:8132
397.92ms,兵团卫视,http://qnap.yjnhome.com:4000/rtp/239.3.1.144:4120
397.96ms,兵团卫视,http://qnap.yjnhome.com:4000/rtp/239.3.1.144:4120
398.01ms,吉林卫视HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.240:8172
398.09ms,天津卫视,http://118.144.105.55:91/live/TJWShd-5M/live.m3u8
398.11ms,广东卫视HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.142:8048
398.14ms,CCTV-1 HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.129:8008
398.19ms,天津卫视HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.141:1234
398.25ms,CCTV11,https://epg.pw/stream/6ba4b8f02bff74ce5171e23abaeba2663203fa82ab49744698d429566f706afe.m3u8
398.39ms,山东卫视,http://118.144.105.55:91/live/SDWShd-5M/live.m3u8
398.62ms,北京卡酷少儿HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.189:8000
398.64ms,动作影院,http://qnap.yjnhome.com:4000/rtp/239.3.1.92:4120
398.66ms,北京卫视,http://119.39.97.2:9002/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
398.68ms,河南卫视,http://qnap.yjnhome.com:4000/rtp/239.3.1.27:8128
398.68ms,淘电影HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.250:8001
398.78ms,4K超清[超清],http://qnap.yjnhome.com:4000/rtp/239.3.1.249:8001
398.82ms,CCTV2,https://epg.pw/stream/e9ce2600ddd9798bc799287e8e331bbb84716754f777900fa8c20b9d7b376965.m3u8
398.94ms,CCTV-8 HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.175:8001
398.97ms,CCTV15,http://119.39.97.2:9002/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
399.03ms,广西卫视,http://36.249.151.138:9901/tsfile/live/0113_1.m3u8
399.11ms,CETV3,http://qnap.yjnhome.com:4000/rtp/239.3.1.55:4120
399.18ms,CHC动作电影,https://epg.pw/stream/a9e49885cb3e631c34781283c45119db7bc5431c547d78b748880c9f3952fc04.m3u8
399.26ms,CCTV-16 奥林匹克[HDR],http://qnap.yjnhome.com:4000/rtp/239.3.1.183:8001
399.36ms,CCTV-5+ HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.130:8004
399.39ms,CGTN 法语HD,http://qnap.yjnhome.com:4000/rtp/239.3.1.218:4220
399.43ms,CCTV16,https://epg.pw/stream/4d5449c8fe787897c9d3d28c3eb9fc309c7a012ca19f3cc97a579dad2c51d8f9.m3u8
399.55ms,CCTV1,http://qnap.yjnhome.com:4000/rtp/239.3.1.129:8008
